orderDate,invoiceNumber,customerID,customerName,productID,productName,category,quantityBought,sellingPrice,unitCost,InvoiceSales,InvoiceCost,shipmentDate
2024-03-27,631,230,Brilliant Guardians of Valleyville,64,Eco-Friendly Fresh Fruits,breakroom supplies,1,35.72,19,35.72,19,2024-03-28
2024-03-27,632,247,Bright Scrubbers of Valleycity,29,Leak-Proof File Folders,office products,1,63.45,45,63.45,45,2024-03-28
2024-03-27,632,247,Bright Scrubbers of Valleycity,34,Practical Markers,office products,1,35.28,21,35.28,21,2024-03-28
2024-03-27,632,247,Bright Scrubbers of Valleycity,45,Eco-Friendly All-Purpose Cleaner,cleaning supplies,1,109.44,57,109.44,57,2024-03-28
2024-03-27,632,247,Bright Scrubbers of Valleycity,61,Eco-Friendly Instant Soups,breakroom supplies,1,33.6,14,33.6,14,2024-03-28
2024-03-27,623,150,Opulent Janitors of Riverborough,82,Versatile Carbon Paper,copy paper,2,44.37,29,88.74,58,2024-03-28
2024-03-27,623,150,Opulent Janitors of Riverborough,84,Vibrant Notepads,copy paper,2,82.2,60,164.4,120,2024-03-28
2024-03-27,623,150,Opulent Janitors of Riverborough,85,Versatile Sketchbooks,copy paper,1,40.23,27,40.23,27,2024-03-28
2024-03-27,623,150,Opulent Janitors of Riverborough,91,Smooth Colored Paper,copy paper,1,40.8,30,40.8,30,2024-03-28
2024-03-27,623,150,Opulent Janitors of Riverborough,93,Convenient Colored Paper,copy paper,1,70.4,44,70.4,44,2024-03-28
2024-03-27,624,159,Brilliant Guardians of Gardenborough,1,Disposable Hypoallergenic Tissues,paper towel & tissue,20,54.74,46,1094.8,920,2024-03-28
2024-03-27,624,159,Brilliant Guardians of Gardenborough,4,Hygienic Absorbent Towels,paper towel & tissue,2,47.6,35,95.2,70,2024-03-28
2024-03-27,624,159,Brilliant Guardians of Gardenborough,7,Convenient Disinfecting Wipes,paper towel & tissue,2,39.15,27,78.3,54,2024-03-28
2024-03-27,624,159,Brilliant Guardians of Gardenborough,8,Absorbent Travel Tissues,paper towel & tissue,1,38.64,28,38.64,28,2024-03-28
2024-03-27,624,159,Brilliant Guardians of Gardenborough,12,Durable Hypoallergenic Tissues,paper towel & tissue,1,69.12,48,69.12,48,2024-03-28
2024-03-27,624,159,Brilliant Guardians of Gardenborough,16,Gentle Multipurpose Cleaning Wipes,paper towel & tissue,2,37.24,28,74.48,56,2024-03-28
2024-03-27,624,159,Brilliant Guardians of Gardenborough,17,Convenient Pocket Tissues,paper towel & tissue,2,36.14,26,72.28,52,2024-03-28
2024-03-27,624,159,Brilliant Guardians of Gardenborough,20,Premium Disinfecting Wipes,paper towel & tissue,2,30.14,22,60.28,44,2024-03-28
2024-03-27,624,159,Brilliant Guardians of Gardenborough,21,Stylish Paper Clips,office products,1,65.2,40,65.2,40,2024-03-28
2024-03-27,624,159,Brilliant Guardians of Gardenborough,47,Powerful Toilet Bowl Cleaner,cleaning supplies,1,74.82,43,74.82,43,2024-03-28
2024-03-27,625,170,Fresh Custodians of Mountville,4,Hygienic Absorbent Towels,paper towel & tissue,1,51.45,35,51.45,35,2024-03-28
2024-03-27,625,170,Fresh Custodians of Mountville,17,Convenient Pocket Tissues,paper towel & tissue,1,39,26,39,26,2024-03-28
2024-03-27,625,170,Fresh Custodians of Mountville,19,Soft Roll Paper Towels,paper towel & tissue,1,38.88,27,38.88,27,2024-03-28
2024-03-27,625,170,Fresh Custodians of Mountville,20,Premium Disinfecting Wipes,paper towel & tissue,1,34.98,22,34.98,22,2024-03-28
2024-03-27,625,170,Fresh Custodians of Mountville,24,Practical Sticky Notes,office products,2,56.94,39,113.88,78,2024-03-28
2024-03-27,625,170,Fresh Custodians of Mountville,48,Powerful Carpet Stain Remover,cleaning supplies,1,36.2,20,36.2,20,2024-03-28
2024-03-27,625,170,Fresh Custodians of Mountville,52,Effective Citrus Scented Cleaner,cleaning supplies,1,101.4,60,101.4,60,2024-03-28
2024-03-27,625,170,Fresh Custodians of Mountville,54,Eco-Friendly Oven Cleaner,cleaning supplies,1,41.63,23,41.63,23,2024-03-28
2024-03-27,625,170,Fresh Custodians of Mountville,58,High-Quality Citrus Scented Cleaner,cleaning supplies,1,75.44,46,75.44,46,2024-03-28
2024-03-27,625,170,Fresh Custodians of Mountville,66,Wholesome Tea Selection,breakroom supplies,1,18.09,9,18.09,9,2024-03-28
2024-03-27,625,170,Fresh Custodians of Mountville,71,Delicious Instant Soups,breakroom supplies,1,49.3,29,49.3,29,2024-03-28
2024-03-27,625,170,Fresh Custodians of Mountville,81,Stylish Origami Paper,copy paper,2,47.36,32,94.72,64,2024-03-28
2024-03-27,626,176,Radiant Managers of Islandcity,9,Soft Guest Towels,paper towel & tissue,5,51.3,38,256.5,190,2024-03-28
2024-03-27,626,176,Radiant Managers of Islandcity,15,Soft Wet Wipes,paper towel & tissue,3,69.56,47,208.68,141,2024-03-28
2024-03-27,626,176,Radiant Managers of Islandcity,17,Convenient Pocket Tissues,paper towel & tissue,3,34.32,26,102.96000000000001,78,2024-03-28
2024-03-27,626,176,Radiant Managers of Islandcity,31,Versatile Rubber Bands,office products,1,76.97,43,76.97,43,2024-03-28
2024-03-27,626,176,Radiant Managers of Islandcity,85,Versatile Sketchbooks,copy paper,2,45.63,27,91.26,54,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,23,Versatile Markers,office products,2,73.79,47,147.58,94,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,24,Practical Sticky Notes,office products,2,61.23,39,122.46,78,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,26,Innovative Erasers,office products,2,69.5,50,139,100,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,28,Stylish Binder Clips,office products,3,24.7,19,74.1,57,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,32,Strong Staples,office products,1,77.42,49,77.42,49,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,42,Effective Disinfectant Wipes,cleaning supplies,1,99.76,58,99.76,58,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,50,Effective Bathroom Cleaner,cleaning supplies,1,90,45,90,45,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,69,Eco-Friendly Energy Drinks,breakroom supplies,1,58.87,29,58.87,29,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,78,Sustainable Snacks,breakroom supplies,1,33.44,16,33.44,16,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,81,Stylish Origami Paper,copy paper,1,49.28,32,49.28,32,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,86,Smooth Recycled Paper,copy paper,1,60.42,38,60.42,38,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,89,Vibrant Letter Size Paper,copy paper,2,40.6,28,81.2,56,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,91,Smooth Colored Paper,copy paper,2,43.5,30,87,60,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,93,Convenient Colored Paper,copy paper,1,69.52,44,69.52,44,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,98,Hygienic Legal Size Paper,copy paper,2,51.06,37,102.12,74,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,100,Professional Glossy Photo Paper,copy paper,1,60.72,44,60.72,44,2024-03-28
2024-03-27,628,188,Sparkling Guardians of Canyoncity,2,Absorbent Disinfecting Wipes,paper towel & tissue,4,34.75,25,139,100,2024-03-28
2024-03-27,628,188,Sparkling Guardians of Canyoncity,7,Convenient Disinfecting Wipes,paper towel & tissue,10,37.26,27,372.59999999999997,270,2024-03-28
2024-03-27,628,188,Sparkling Guardians of Canyoncity,11,Eco-Friendly Double Ply Toilet Paper,paper towel & tissue,5,35.1,27,175.5,135,2024-03-28
2024-03-27,628,188,Sparkling Guardians of Canyoncity,12,Durable Hypoallergenic Tissues,paper towel & tissue,58,57.12,48,3312.96,2784,2024-03-28
2024-03-27,628,188,Sparkling Guardians of Canyoncity,15,Soft Wet Wipes,paper towel & tissue,12,70.03,47,840.36,564,2024-03-28
2024-03-27,628,188,Sparkling Guardians of Canyoncity,23,Versatile Markers,office products,2,63.92,47,127.84,94,2024-03-28
2024-03-27,628,188,Sparkling Guardians of Canyoncity,24,Practical Sticky Notes,office products,37,50.7,39,1875.9,1443,2024-03-28
2024-03-27,628,188,Sparkling Guardians of Canyoncity,27,Flexible Tape,office products,32,26,20,832,640,2024-03-28
2024-03-27,628,188,Sparkling Guardians of Canyoncity,30,Heavy-Duty Whiteboards,office products,2,48.6,36,97.2,72,2024-03-28
2024-03-27,628,188,Sparkling Guardians of Canyoncity,32,Strong Staples,office products,11,75.46,49,830.06,539,2024-03-28
2024-03-27,628,188,Sparkling Guardians of Canyoncity,35,Practical File Folders,office products,2,62.51,47,125.02,94,2024-03-28
2024-03-27,628,188,Sparkling Guardians of Canyoncity,36,Practical File Folders,office products,5,37.68,24,188.4,120,2024-03-28
2024-03-27,628,188,Sparkling Guardians of Canyoncity,67,Eco-Friendly Juice,breakroom supplies,1,27.3,13,27.3,13,2024-03-28
2024-03-27,628,188,Sparkling Guardians of Canyoncity,74,Sustainable Microwave Popcorn,breakroom supplies,2,13.72,7,27.44,14,2024-03-28
2024-03-27,628,188,Sparkling Guardians of Canyoncity,76,Fresh Stirrers and Straws,breakroom supplies,2,43,20,86,40,2024-03-28
2024-03-27,628,188,Sparkling Guardians of Canyoncity,78,Sustainable Snacks,breakroom supplies,3,28.16,16,84.48,48,2024-03-28
2024-03-27,628,188,Sparkling Guardians of Canyoncity,83,Professional Transfer Paper,copy paper,3,28.14,21,84.42,63,2024-03-28
2024-03-27,628,188,Sparkling Guardians of Canyoncity,85,Versatile Sketchbooks,copy paper,8,36.45,27,291.6,216,2024-03-28
2024-03-27,628,188,Sparkling Guardians of Canyoncity,87,Versatile Legal Size Paper,copy paper,5,56.61,37,283.05,185,2024-03-28
2024-03-27,628,188,Sparkling Guardians of Canyoncity,91,Smooth Colored Paper,copy paper,3,45,30,135,90,2024-03-28
2024-03-27,628,188,Sparkling Guardians of Canyoncity,93,Convenient Colored Paper,copy paper,6,63.8,44,382.79999999999995,264,2024-03-28
2024-03-27,628,188,Sparkling Guardians of Canyoncity,97,Disposable Carbon Paper,copy paper,10,60.4,40,604,400,2024-03-28
2024-03-27,629,213,Pristine Handlers of Islandville,42,Effective Disinfectant Wipes,cleaning supplies,1,105.56,58,105.56,58,2024-03-28
2024-03-27,629,213,Pristine Handlers of Islandville,50,Effective Bathroom Cleaner,cleaning supplies,1,78.3,45,78.3,45,2024-03-28
2024-03-27,629,213,Pristine Handlers of Islandville,56,Industrial Oven Cleaner,cleaning supplies,1,43.5,25,43.5,25,2024-03-28
2024-03-27,630,225,Translucent Bartenders of Mountburg,22,Leak-Proof Scissors,office products,1,40.5,27,40.5,27,2024-03-28
2024-03-27,630,225,Translucent Bartenders of Mountburg,45,Eco-Friendly All-Purpose Cleaner,cleaning supplies,2,94.62,57,189.24,114,2024-03-28
2024-03-27,630,225,Translucent Bartenders of Mountburg,53,Eco-Friendly Carpet Stain Remover,cleaning supplies,2,45.12,24,90.24,48,2024-03-28
2024-03-27,630,225,Translucent Bartenders of Mountburg,65,Wholesome Creamers and Sweeteners,breakroom supplies,1,24.7,13,24.7,13,2024-03-28
2024-03-27,630,225,Translucent Bartenders of Mountburg,87,Versatile Legal Size Paper,copy paper,3,48.84,37,146.52,111,2024-03-28
2024-03-27,630,225,Translucent Bartenders of Mountburg,88,Professional Watercolor Paper,copy paper,2,51.8,35,103.6,70,2024-03-28
2024-03-27,630,225,Translucent Bartenders of Mountburg,93,Convenient Colored Paper,copy paper,11,59.84,44,658.24,484,2024-03-28
2024-03-27,630,225,Translucent Bartenders of Mountburg,97,Disposable Carbon Paper,copy paper,2,61.2,40,122.4,80,2024-03-28
2024-03-27,631,230,Brilliant Guardians of Valleyville,2,Absorbent Disinfecting Wipes,paper towel & tissue,2,35,25,70,50,2024-03-28
2024-03-27,631,230,Brilliant Guardians of Valleyville,4,Hygienic Absorbent Towels,paper towel & tissue,2,51.1,35,102.2,70,2024-03-28
2024-03-27,631,230,Brilliant Guardians of Valleyville,6,Eco-Friendly Bathroom Tissues,paper towel & tissue,1,26.41,19,26.41,19,2024-03-28
2024-03-27,631,230,Brilliant Guardians of Valleyville,9,Soft Guest Towels,paper towel & tissue,1,52.06,38,52.06,38,2024-03-28
2024-03-27,631,230,Brilliant Guardians of Valleyville,17,Convenient Pocket Tissues,paper towel & tissue,2,36.4,26,72.8,52,2024-03-28
2024-03-27,631,230,Brilliant Guardians of Valleyville,18,Eco-Friendly Facial Tissues,paper towel & tissue,1,33.5,25,33.5,25,2024-03-28
2024-03-27,631,230,Brilliant Guardians of Valleyville,19,Soft Roll Paper Towels,paper towel & tissue,2,39.96,27,79.92,54,2024-03-28
2024-03-27,631,230,Brilliant Guardians of Valleyville,27,Flexible Tape,office products,1,31,20,31,20,2024-03-28
2024-03-27,631,230,Brilliant Guardians of Valleyville,64,Eco-Friendly Fresh Fruits,breakroom supplies,1,35.72,19,35.72,19,2024-03-28
2024-03-27,632,247,Bright Scrubbers of Valleycity,29,Leak-Proof File Folders,office products,1,63.45,45,63.45,45,2024-03-28
2024-03-27,632,247,Bright Scrubbers of Valleycity,34,Practical Markers,office products,1,35.28,21,35.28,21,2024-03-28
2024-03-27,632,247,Bright Scrubbers of Valleycity,45,Eco-Friendly All-Purpose Cleaner,cleaning supplies,1,109.44,57,109.44,57,2024-03-28
2024-03-27,632,247,Bright Scrubbers of Valleycity,61,Eco-Friendly Instant Soups,breakroom supplies,1,33.6,14,33.6,14,2024-03-28
2024-03-27,623,150,Opulent Janitors of Riverborough,82,Versatile Carbon Paper,copy paper,2,44.37,29,88.74,58,2024-03-28
2024-03-27,623,150,Opulent Janitors of Riverborough,84,Vibrant Notepads,copy paper,2,82.2,60,164.4,120,2024-03-28
2024-03-27,623,150,Opulent Janitors of Riverborough,85,Versatile Sketchbooks,copy paper,1,40.23,27,40.23,27,2024-03-28
2024-03-27,623,150,Opulent Janitors of Riverborough,91,Smooth Colored Paper,copy paper,1,40.8,30,40.8,30,2024-03-28
2024-03-27,623,150,Opulent Janitors of Riverborough,93,Convenient Colored Paper,copy paper,1,70.4,44,70.4,44,2024-03-28
2024-03-27,624,159,Brilliant Guardians of Gardenborough,1,Disposable Hypoallergenic Tissues,paper towel & tissue,20,54.74,46,1094.8,920,2024-03-28
2024-03-27,624,159,Brilliant Guardians of Gardenborough,4,Hygienic Absorbent Towels,paper towel & tissue,2,47.6,35,95.2,70,2024-03-28
2024-03-27,624,159,Brilliant Guardians of Gardenborough,7,Convenient Disinfecting Wipes,paper towel & tissue,2,39.15,27,78.3,54,2024-03-28
2024-03-27,624,159,Brilliant Guardians of Gardenborough,8,Absorbent Travel Tissues,paper towel & tissue,1,38.64,28,38.64,28,2024-03-28
2024-03-27,624,159,Brilliant Guardians of Gardenborough,12,Durable Hypoallergenic Tissues,paper towel & tissue,1,69.12,48,69.12,48,2024-03-28
2024-03-27,624,159,Brilliant Guardians of Gardenborough,16,Gentle Multipurpose Cleaning Wipes,paper towel & tissue,2,37.24,28,74.48,56,2024-03-28
2024-03-27,624,159,Brilliant Guardians of Gardenborough,17,Convenient Pocket Tissues,paper towel & tissue,2,36.14,26,72.28,52,2024-03-28
2024-03-27,624,159,Brilliant Guardians of Gardenborough,20,Premium Disinfecting Wipes,paper towel & tissue,2,30.14,22,60.28,44,2024-03-28
2024-03-27,624,159,Brilliant Guardians of Gardenborough,21,Stylish Paper Clips,office products,1,65.2,40,65.2,40,2024-03-28
2024-03-27,624,159,Brilliant Guardians of Gardenborough,47,Powerful Toilet Bowl Cleaner,cleaning supplies,1,74.82,43,74.82,43,2024-03-28
2024-03-27,625,170,Fresh Custodians of Mountville,4,Hygienic Absorbent Towels,paper towel & tissue,1,51.45,35,51.45,35,2024-03-28
2024-03-27,625,170,Fresh Custodians of Mountville,17,Convenient Pocket Tissues,paper towel & tissue,1,39,26,39,26,2024-03-28
2024-03-27,625,170,Fresh Custodians of Mountville,19,Soft Roll Paper Towels,paper towel & tissue,1,38.88,27,38.88,27,2024-03-28
2024-03-27,625,170,Fresh Custodians of Mountville,20,Premium Disinfecting Wipes,paper towel & tissue,1,34.98,22,34.98,22,2024-03-28
2024-03-27,625,170,Fresh Custodians of Mountville,24,Practical Sticky Notes,office products,2,56.94,39,113.88,78,2024-03-28
2024-03-27,625,170,Fresh Custodians of Mountville,48,Powerful Carpet Stain Remover,cleaning supplies,1,36.2,20,36.2,20,2024-03-28
2024-03-27,625,170,Fresh Custodians of Mountville,52,Effective Citrus Scented Cleaner,cleaning supplies,1,101.4,60,101.4,60,2024-03-28
2024-03-27,625,170,Fresh Custodians of Mountville,54,Eco-Friendly Oven Cleaner,cleaning supplies,1,41.63,23,41.63,23,2024-03-28
2024-03-27,625,170,Fresh Custodians of Mountville,58,High-Quality Citrus Scented Cleaner,cleaning supplies,1,75.44,46,75.44,46,2024-03-28
2024-03-27,625,170,Fresh Custodians of Mountville,66,Wholesome Tea Selection,breakroom supplies,1,18.09,9,18.09,9,2024-03-28
2024-03-27,625,170,Fresh Custodians of Mountville,71,Delicious Instant Soups,breakroom supplies,1,49.3,29,49.3,29,2024-03-28
2024-03-27,625,170,Fresh Custodians of Mountville,81,Stylish Origami Paper,copy paper,2,47.36,32,94.72,64,2024-03-28
2024-03-27,626,176,Radiant Managers of Islandcity,9,Soft Guest Towels,paper towel & tissue,5,51.3,38,256.5,190,2024-03-28
2024-03-27,626,176,Radiant Managers of Islandcity,15,Soft Wet Wipes,paper towel & tissue,3,69.56,47,208.68,141,2024-03-28
2024-03-27,626,176,Radiant Managers of Islandcity,17,Convenient Pocket Tissues,paper towel & tissue,3,34.32,26,102.96000000000001,78,2024-03-28
2024-03-27,626,176,Radiant Managers of Islandcity,31,Versatile Rubber Bands,office products,1,76.97,43,76.97,43,2024-03-28
2024-03-27,626,176,Radiant Managers of Islandcity,85,Versatile Sketchbooks,copy paper,2,45.63,27,91.26,54,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,23,Versatile Markers,office products,2,73.79,47,147.58,94,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,24,Practical Sticky Notes,office products,2,61.23,39,122.46,78,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,26,Innovative Erasers,office products,2,69.5,50,139,100,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,28,Stylish Binder Clips,office products,3,24.7,19,74.1,57,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,32,Strong Staples,office products,1,77.42,49,77.42,49,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,42,Effective Disinfectant Wipes,cleaning supplies,1,99.76,58,99.76,58,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,50,Effective Bathroom Cleaner,cleaning supplies,1,90,45,90,45,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,69,Eco-Friendly Energy Drinks,breakroom supplies,1,58.87,29,58.87,29,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,78,Sustainable Snacks,breakroom supplies,1,33.44,16,33.44,16,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,81,Stylish Origami Paper,copy paper,1,49.28,32,49.28,32,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,86,Smooth Recycled Paper,copy paper,1,60.42,38,60.42,38,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,89,Vibrant Letter Size Paper,copy paper,2,40.6,28,81.2,56,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,91,Smooth Colored Paper,copy paper,2,43.5,30,87,60,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,93,Convenient Colored Paper,copy paper,1,69.52,44,69.52,44,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,98,Hygienic Legal Size Paper,copy paper,2,51.06,37,102.12,74,2024-03-28
2024-03-27,627,187,Spotless Refurbishers of Canyoncity,100,Professional Glossy Photo Paper,copy paper,1,60.72,44,60.72,44,2024-03-28
2024-03-27,628,188,Sparkling Guardians of Canyoncity,2,Absorbent Disinfecting Wipes,paper towel & tissue,4,34.75,25,139,100,2024-03-28
2024-03-27,628,188,Sparkling Guardians of Canyoncity,7,Convenient Disinfecting Wipes,paper towel & tissue,10,37.26,27,372.59999999999997,270,2024-03-28
2024-03-27,628,188,Sparkling Guardians of Canyoncity,11,Eco-Friendly Double Ply Toilet Paper,paper towel & tissue,5,35.1,27,175.5,135,2024-03-28
